开始时间,结束时间,开盘,最高,最低,收盘,成交量,60均线上/下方(1/0),K线数量,涨/跌趋势(+/-),此波幅度,macd波数,异动小于-1.5倍,异动大于1.5倍
2018-02-02 19:06:00,2018-02-02 19:09:00,32326.0,32331.0,32315.0,32315.0,217.0,1,3,-,16.0,1,0,1
2018-02-02 19:09:00,2018-02-02 19:10:00,32315.0,32322.0,32315.0,32322.0,48.0,0,1,+,7.0,1,0,0
2018-02-02 19:10:00,2018-02-02 19:15:00,32322.0,32325.0,32303.0,32303.0,276.0,1,5,-,22.0,1,0,1
2018-02-02 19:15:00,2018-02-02 19:17:00,32303.0,32323.0,32303.0,32323.0,126.0,0,2,+,20.0,1,0,0
2018-02-02 19:17:00,2018-02-02 19:31:00,32323.0,32345.0,32318.0,32318.0,1086.0,1,14,-,27.0,2,0,1
2018-02-02 19:31:00,2018-02-02 19:32:00,32318.0,32332.0,32318.0,32332.0,35.0,0,1,+,14.0,1,1,0
2018-02-02 19:32:00,2018-02-02 19:33:00,32332.0,32332.0,32320.0,32320.0,68.0,1,1,-,12.0,1,0,0
2018-02-02 19:33:00,2018-02-02 19:39:00,32320.0,32323.0,32318.0,32323.0,318.0,0,6,+,5.0,1,0,0
2018-02-02 19:39:00,2018-02-02 19:48:00,32323.0,32329.0,32312.0,32312.0,324.0,1,9,-,17.0,3,0,0
2018-02-02 19:48:00,2018-02-02 20:14:00,32312.0,32322.0,32294.0,32322.0,982.0,0,26,+,28.0,2,0,1
2018-02-02 20:14:00,2018-02-02 20:16:00,32322.0,32322.0,32316.0,32316.0,127.0,1,2,-,6.0,1,0,0
2018-02-02 20:16:00,2018-02-02 20:20:00,32316.0,32324.0,32311.0,32324.0,108.0,0,4,+,13.0,1,1,0
2018-02-02 20:20:00,2018-02-02 20:23:00,32324.0,32324.0,32316.0,32316.0,54.0,1,3,-,8.0,1,0,0
2018-02-02 20:23:00,2018-02-02 20:41:00,32316.0,32316.0,32294.0,32311.0,480.0,0,18,-,22.0,3,2,0
2018-02-02 20:41:00,2018-02-02 20:42:00,32311.0,32311.0,32308.0,32308.0,17.0,1,1,-,3.0,1,0,0
2018-02-02 20:42:00,2018-02-02 20:45:00,32308.0,32309.0,32308.0,32309.0,46.0,0,3,+,1.0,1,0,0
2018-02-02 20:45:00,2018-02-02 20:46:00,32309.0,32309.0,32300.0,32300.0,23.0,1,1,-,9.0,1,0,1
2018-02-02 20:46:00,2018-02-02 20:52:00,32300.0,32308.0,32295.0,32308.0,134.0,0,6,+,13.0,3,2,0
2018-02-02 20:52:00,2018-02-02 21:03:00,32308.0,32318.0,32307.0,32307.0,343.0,1,11,+,11.0,2,0,0
2018-02-02 21:03:00,2018-02-02 21:10:00,32307.0,32311.0,32297.0,32311.0,233.0,0,7,+,14.0,1,1,0
2018-02-02 21:10:00,2018-02-02 21:13:00,32311.0,32314.0,32304.0,32304.0,64.0,1,3,-,10.0,3,0,0
2018-02-02 21:13:00,2018-02-02 21:15:00,32304.0,32308.0,32303.0,32308.0,29.0,0,2,+,5.0,1,0,0
2018-02-02 21:15:00,2018-02-02 21:16:00,32308.0,32308.0,32305.0,32305.0,4.0,1,1,-,3.0,1,0,0
2018-02-02 21:16:00,2018-02-02 21:17:00,32305.0,32308.0,32305.0,32308.0,31.0,0,1,+,3.0,1,0,0
2018-02-02 21:17:00,2018-02-02 21:21:00,32308.0,32312.0,32304.0,32304.0,57.0,1,4,-,8.0,3,0,0
2018-02-02 21:21:00,2018-02-02 21:22:00,32304.0,32307.0,32304.0,32307.0,13.0,0,1,+,3.0,1,0,0
2018-02-02 21:22:00,2018-02-02 21:23:00,32307.0,32307.0,32306.0,32306.0,6.0,1,1,-,1.0,1,0,0
2018-02-02 21:23:00,2018-02-02 21:24:00,32306.0,32311.0,32306.0,32311.0,18.0,0,1,+,5.0,2,0,0
2018-02-02 21:24:00,2018-02-02 21:30:00,32311.0,32312.0,32258.0,32258.0,596.0,1,6,+,54.0,2,0,1
2018-02-02 21:30:00,2018-02-02 21:43:00,32258.0,32311.0,32220.0,32311.0,2087.0,0,13,+,91.0,2,2,2
2018-02-02 21:43:00,2018-02-02 22:00:00,32311.0,32364.0,32273.0,32273.0,2727.0,1,17,-,91.0,4,2,1
2018-02-02 22:00:00,2018-02-02 22:09:00,32273.0,32302.0,32269.0,32302.0,786.0,0,9,+,33.0,1,0,0
2018-02-02 22:09:00,2018-02-02 22:15:00,32302.0,32335.0,32282.0,32282.0,770.0,1,6,-,53.0,3,1,0
2018-02-02 22:15:00,2018-02-02 22:23:00,32282.0,32296.0,32282.0,32295.0,634.0,0,8,-,14.0,1,0,0
2018-02-02 22:23:00,2018-02-02 22:24:00,32295.0,32295.0,32278.0,32278.0,65.0,1,1,-,17.0,1,0,0
2018-02-02 22:24:00,2018-02-02 22:27:00,32278.0,32298.0,32278.0,32298.0,178.0,0,3,+,20.0,2,0,0
2018-02-02 22:27:00,2018-02-02 22:32:00,32298.0,32325.0,32275.0,32275.0,791.0,1,5,-,50.0,1,1,0
2018-02-02 22:32:00,2018-02-02 23:41:00,32275.0,32287.0,32080.0,32173.0,12906.0,0,69,-,207.0,7,4,7
2018-02-02 23:41:00,2018-02-02 23:45:00,32173.0,32184.0,32146.0,32146.0,474.0,1,4,-,38.0,1,0,1
2018-02-02 23:45:00,2018-02-02 23:46:00,32146.0,32147.0,32146.0,32147.0,88.0,0,1,+,1.0,1,0,0
2018-02-02 23:46:00,2018-02-03 00:00:00,32147.0,32184.0,32147.0,32153.0,1027.0,0,14,-,37.0,6,0,0
2018-02-03 00:00:00,2018-02-03 00:17:00,32153.0,32186.0,32145.0,32154.0,1128.0,1,17,+,41.0,3,0,0
2018-02-03 00:17:00,2018-02-05 09:15:00,32154.0,32154.0,31664.0,31664.0,4930.0,1,43,-,490.0,7,2,6
2018-02-05 09:15:00,2018-02-05 09:48:00,31664.0,31965.0,31664.0,31965.0,33768.0,0,33,+,301.0,2,3,2
2018-02-05 09:48:00,2018-02-05 09:50:00,31965.0,31965.0,31907.0,31907.0,1950.0,1,2,-,58.0,1,0,1
2018-02-05 09:50:00,2018-02-05 09:58:00,31907.0,31916.0,31862.0,31916.0,6590.0,0,8,+,54.0,2,0,1
2018-02-05 09:58:00,2018-02-05 10:14:00,31916.0,31957.0,31840.0,31840.0,10916.0,1,16,-,117.0,3,0,0
2018-02-05 10:14:00,2018-02-05 10:17:00,31840.0,31856.0,31831.0,31856.0,2362.0,0,3,+,25.0,1,0,0
2018-02-05 10:17:00,2018-02-05 10:30:00,31856.0,31947.0,31856.0,31881.0,7036.0,1,13,+,91.0,2,0,1
2018-02-05 10:30:00,2018-02-05 10:32:00,31881.0,31927.0,31881.0,31927.0,1013.0,0,2,+,46.0,3,1,0
2018-02-05 10:32:00,2018-02-05 10:33:00,31927.0,31927.0,31896.0,31896.0,650.0,1,1,-,31.0,2,0,1
2018-02-05 10:33:00,2018-02-05 10:51:00,31896.0,31902.0,31825.0,31902.0,8929.0,0,18,+,77.0,4,1,1
2018-02-05 10:51:00,2018-02-05 11:41:00,31902.0,31991.0,31901.0,31921.0,19543.0,1,50,+,90.0,6,1,1
2018-02-05 11:41:00,2018-02-05 11:42:00,31921.0,31930.0,31921.0,31930.0,299.0,0,1,+,9.0,1,0,0
2018-02-05 11:42:00,2018-02-05 11:43:00,31930.0,31930.0,31929.0,31929.0,248.0,1,1,-,1.0,1,0,0
2018-02-05 11:43:00,2018-02-05 11:46:00,31929.0,31937.0,31929.0,31937.0,587.0,0,3,+,8.0,1,0,0
2018-02-05 11:46:00,2018-02-05 14:10:00,31937.0,32180.0,31937.0,32112.0,38612.0,1,84,+,243.0,7,7,4
2018-02-05 14:10:00,2018-02-05 14:14:00,32112.0,32140.0,32106.0,32140.0,1709.0,0,4,+,34.0,1,1,0
2018-02-05 14:14:00,2018-02-05 14:20:00,32140.0,32157.0,32134.0,32134.0,2290.0,1,6,+,23.0,2,0,0
2018-02-05 14:20:00,2018-02-05 14:22:00,32134.0,32138.0,32118.0,32138.0,772.0,0,2,+,20.0,3,1,0
2018-02-05 14:22:00,2018-02-05 14:43:00,32138.0,32190.0,32138.0,32147.0,7271.0,1,21,-,52.0,2,0,1
2018-02-05 14:43:00,2018-02-05 14:48:00,32147.0,32148.0,32127.0,32148.0,1547.0,0,5,+,21.0,1,0,1
2018-02-05 14:48:00,2018-02-05 14:59:00,32148.0,32175.0,32148.0,32148.0,2641.0,1,11,+,27.0,3,0,0
2018-02-05 14:59:00,2018-02-05 15:00:00,32148.0,32153.0,32148.0,32153.0,515.0,0,1,+,5.0,1,0,0
2018-02-05 15:00:00,2018-02-05 15:56:00,32153.0,32321.0,32153.0,32235.0,25862.0,1,56,+,168.0,5,6,2
2018-02-05 15:56:00,2018-02-05 17:34:00,32235.0,32239.0,32026.0,32142.0,16297.0,0,53,-,213.0,4,1,2
2018-02-05 17:34:00,2018-02-05 18:20:00,32142.0,32197.0,32142.0,32160.0,3920.0,1,46,-,55.0,4,0,0
2018-02-05 18:20:00,2018-02-05 19:30:00,32160.0,32160.0,31995.0,32043.0,8221.0,0,70,-,165.0,4,2,9
2018-02-05 19:30:00,2018-02-05 19:31:00,32043.0,32043.0,32024.0,32024.0,128.0,1,1,-,19.0,1,0,1
2018-02-05 19:31:00,2018-02-05 19:34:00,32024.0,32033.0,32024.0,32032.0,192.0,0,3,+,9.0,1,0,0
2018-02-05 19:34:00,2018-02-05 19:40:00,32032.0,32036.0,31992.0,31992.0,457.0,1,6,-,44.0,2,0,1
2018-02-05 19:40:00,2018-02-05 20:29:00,31992.0,31992.0,31915.0,31966.0,5676.0,0,49,-,77.0,4,4,3
2018-02-05 20:29:00,2018-02-05 20:42:00,31966.0,31993.0,31952.0,31952.0,1523.0,1,13,-,41.0,2,0,0
2018-02-05 20:42:00,2018-02-05 20:50:00,31952.0,31953.0,31927.0,31953.0,927.0,0,8,+,26.0,1,0,0
2018-02-05 20:50:00,2018-02-05 20:51:00,31953.0,31953.0,31951.0,31951.0,44.0,1,1,-,2.0,1,0,0
2018-02-05 20:51:00,2018-02-05 20:54:00,31951.0,31951.0,31944.0,31950.0,176.0,0,3,-,7.0,2,0,0
2018-02-05 20:54:00,2018-02-05 20:55:00,31950.0,31950.0,31944.0,31944.0,46.0,1,1,-,6.0,1,0,0
2018-02-05 20:55:00,2018-02-05 20:58:00,31944.0,31964.0,31940.0,31964.0,249.0,0,3,+,24.0,3,1,0
2018-02-05 20:58:00,2018-02-05 22:02:00,31964.0,32080.0,31964.0,32027.0,7618.0,1,64,+,116.0,6,4,3
2018-02-05 22:02:00,2018-02-05 22:33:00,32027.0,32041.0,31950.0,32041.0,3898.0,0,31,+,91.0,4,4,2
2018-02-05 22:33:00,2018-02-05 22:34:00,32041.0,32041.0,32032.0,32032.0,346.0,1,1,-,9.0,1,0,0
2018-02-05 22:34:00,2018-02-05 22:35:00,32032.0,32048.0,32032.0,32048.0,337.0,0,1,+,16.0,1,0,0
2018-02-05 22:35:00,2018-02-05 22:38:00,32048.0,32051.0,32019.0,32019.0,733.0,1,3,-,32.0,1,0,1
2018-02-05 22:38:00,2018-02-05 23:08:00,32019.0,32019.0,31920.0,32009.0,6514.0,0,30,-,99.0,5,2,2
2018-02-05 23:08:00,2018-02-06 00:00:00,32009.0,32167.0,32009.0,32097.0,8754.0,0,52,-,158.0,4,2,3
2018-02-06 00:00:00,2018-02-06 00:03:00,32097.0,32097.0,32068.0,32068.0,228.0,1,3,-,29.0,1,0,0
2018-02-06 00:03:00,2018-02-06 00:06:00,32068.0,32104.0,32068.0,32104.0,252.0,0,3,+,36.0,2,1,0
2018-02-06 00:06:00,2018-02-06 00:07:00,32104.0,32104.0,32087.0,32087.0,68.0,1,1,-,17.0,1,0,0
2018-02-06 00:07:00,2018-02-06 00:09:00,32087.0,32092.0,32077.0,32092.0,98.0,0,2,+,15.0,3,0,0
2018-02-06 00:09:00,2018-02-06 00:10:00,32092.0,32092.0,32082.0,32082.0,41.0,1,1,-,10.0,2,0,0
2018-02-06 00:10:00,2018-02-06 00:12:00,32082.0,32100.0,32082.0,32100.0,126.0,0,2,+,18.0,2,0,0
2018-02-06 00:12:00,2018-02-06 00:13:00,32100.0,32100.0,32082.0,32082.0,61.0,1,1,-,18.0,1,0,0
2018-02-06 00:13:00,2018-02-06 00:27:00,32082.0,32087.0,32039.0,32087.0,921.0,0,14,+,48.0,3,0,0
2018-02-06 00:27:00,2018-02-06 00:28:00,32087.0,32087.0,32074.0,32074.0,68.0,1,1,-,13.0,1,0,0
2018-02-06 00:28:00,2018-02-06 10:12:00,32074.0,32074.0,30781.0,31074.0,72837.0,0,89,-,1293.0,7,12,6
2018-02-06 10:12:00,2018-02-06 10:16:00,31074.0,31130.0,31018.0,31018.0,3757.0,1,4,-,112.0,1,0,0
2018-02-06 10:16:00,2018-02-06 10:17:00,31018.0,31054.0,31018.0,31054.0,670.0,0,1,+,36.0,1,0,0
2018-02-06 10:17:00,2018-02-06 10:18:00,31054.0,31054.0,31021.0,31021.0,577.0,1,1,-,33.0,1,0,0
2018-02-06 10:18:00,2018-02-06 13:09:00,31021.0,31021.0,30560.0,30728.0,67108.0,0,111,-,461.0,11,6,4
2018-02-06 13:09:00,2018-02-06 14:10:00,30728.0,30989.0,30727.0,30855.0,37963.0,1,61,+,262.0,6,6,4
2018-02-06 14:10:00,2018-02-06 15:03:00,30855.0,30861.0,30681.0,30830.0,24171.0,0,53,-,180.0,6,4,2
2018-02-06 15:03:00,2018-02-06 15:29:00,30830.0,30959.0,30791.0,30791.0,17078.0,1,26,-,168.0,2,4,4
2018-02-06 15:29:00,2018-02-06 15:34:00,30791.0,30808.0,30744.0,30808.0,2794.0,0,5,+,64.0,1,1,0
2018-02-06 15:34:00,2018-02-06 15:35:00,30808.0,30808.0,30798.0,30798.0,399.0,1,1,-,10.0,1,0,0
2018-02-06 15:35:00,2018-02-06 16:15:00,30798.0,30798.0,30521.0,30697.0,28012.0,0,40,-,277.0,2,2,5
2018-02-06 16:15:00,2018-02-06 16:16:00,30697.0,30697.0,30671.0,30671.0,638.0,1,1,-,26.0,1,0,0
2018-02-06 16:16:00,2018-02-06 16:17:00,30671.0,30749.0,30671.0,30749.0,664.0,0,1,+,78.0,1,1,0
2018-02-06 16:17:00,2018-02-06 17:46:00,30749.0,30930.0,30703.0,30774.0,12635.0,1,45,+,227.0,4,1,2
2018-02-06 17:46:00,2018-02-06 17:54:00,30774.0,30806.0,30740.0,30806.0,1537.0,0,8,+,66.0,2,0,0
2018-02-06 17:54:00,2018-02-06 17:56:00,30806.0,30810.0,30781.0,30781.0,260.0,1,2,-,29.0,1,0,0
2018-02-06 17:56:00,2018-02-06 18:37:00,30781.0,30781.0,30574.0,30737.0,7061.0,0,41,-,207.0,7,5,1
2018-02-06 18:37:00,2018-02-06 18:40:00,30737.0,30737.0,30676.0,30676.0,537.0,1,3,-,61.0,1,0,0
2018-02-06 18:40:00,2018-02-06 18:41:00,30676.0,30691.0,30676.0,30691.0,129.0,0,1,+,15.0,1,0,0
2018-02-06 18:41:00,2018-02-06 19:04:00,30691.0,30738.0,30646.0,30646.0,2552.0,1,23,+,92.0,4,0,2
2018-02-06 19:04:00,2018-02-06 19:05:00,30646.0,30667.0,30646.0,30667.0,116.0,0,1,+,21.0,1,0,0
2018-02-06 19:05:00,2018-02-06 19:07:00,30667.0,30667.0,30639.0,30639.0,137.0,1,2,-,28.0,1,0,0
2018-02-06 19:07:00,2018-02-06 19:11:00,30639.0,30674.0,30623.0,30674.0,343.0,0,4,+,51.0,1,0,0
2018-02-06 19:11:00,2018-02-06 19:12:00,30674.0,30674.0,30647.0,30647.0,75.0,1,1,-,27.0,1,0,0
2018-02-06 19:12:00,2018-02-06 19:13:00,30647.0,30668.0,30647.0,30668.0,37.0,0,1,+,21.0,1,0,0
2018-02-06 19:13:00,2018-02-06 19:14:00,30668.0,30668.0,30651.0,30651.0,27.0,1,1,-,17.0,1,0,0
2018-02-06 19:14:00,2018-02-06 19:27:00,30651.0,30670.0,30629.0,30670.0,779.0,0,13,+,41.0,2,0,0
2018-02-06 19:27:00,2018-02-06 19:28:00,30670.0,30670.0,30665.0,30665.0,24.0,1,1,-,5.0,1,0,0
2018-02-06 19:28:00,2018-02-06 19:39:00,30665.0,30679.0,30591.0,30679.0,1221.0,0,11,+,88.0,3,2,0
2018-02-06 19:39:00,2018-02-06 19:40:00,30679.0,30679.0,30643.0,30643.0,84.0,1,1,-,36.0,1,0,1
2018-02-06 19:40:00,2018-02-06 20:24:00,30643.0,30643.0,30521.0,30597.0,4283.0,0,44,-,122.0,7,2,1
2018-02-06 20:24:00,2018-02-06 20:26:00,30597.0,30625.0,30577.0,30577.0,450.0,1,2,-,48.0,1,1,1
2018-02-06 20:26:00,2018-02-06 20:28:00,30577.0,30591.0,30565.0,30591.0,243.0,0,2,+,26.0,1,0,0
2018-02-06 20:28:00,2018-02-06 20:29:00,30591.0,30591.0,30576.0,30576.0,61.0,1,1,-,15.0,1,0,0
2018-02-06 20:29:00,2018-02-06 20:44:00,30576.0,30576.0,30539.0,30567.0,1033.0,0,15,-,37.0,3,0,0
2018-02-06 20:44:00,2018-02-06 20:47:00,30567.0,30575.0,30561.0,30561.0,134.0,1,3,-,14.0,1,0,0
2018-02-06 20:47:00,2018-02-06 20:55:00,30561.0,30571.0,30540.0,30571.0,371.0,0,8,+,31.0,3,0,0
2018-02-06 20:55:00,2018-02-06 21:00:00,30571.0,30571.0,30555.0,30555.0,275.0,1,5,-,16.0,1,0,0
2018-02-06 21:00:00,2018-02-06 22:06:00,30555.0,30555.0,30436.0,30503.0,6434.0,0,66,-,119.0,7,4,4
2018-02-06 22:06:00,2018-02-06 22:09:00,30503.0,30503.0,30473.0,30473.0,295.0,1,3,-,30.0,1,0,0
2018-02-06 22:09:00,2018-02-06 22:11:00,30473.0,30486.0,30473.0,30486.0,269.0,0,2,+,13.0,1,0,0
2018-02-06 22:11:00,2018-02-06 22:22:00,30486.0,30536.0,30457.0,30457.0,1363.0,1,11,-,79.0,2,1,2
2018-02-06 22:22:00,2018-02-06 22:31:00,30457.0,30474.0,30413.0,30474.0,1493.0,0,9,+,61.0,1,2,2
2018-02-06 22:31:00,2018-02-06 23:23:00,30474.0,30972.0,30474.0,30757.0,18139.0,1,52,+,498.0,3,8,2
2018-02-06 23:23:00,2018-02-06 23:26:00,30757.0,30780.0,30729.0,30780.0,857.0,0,3,+,51.0,1,0,0
2018-02-06 23:26:00,2018-02-06 23:27:00,30780.0,30780.0,30745.0,30745.0,247.0,1,1,-,35.0,1,0,0
2018-02-06 23:27:00,2018-02-06 23:45:00,30745.0,30817.0,30651.0,30817.0,3373.0,0,18,+,166.0,2,2,1
2018-02-06 23:45:00,2018-02-06 23:50:00,30817.0,30839.0,30801.0,30801.0,921.0,1,5,+,38.0,1,0,0
2018-02-06 23:50:00,2018-02-06 23:51:00,30801.0,30814.0,30801.0,30814.0,198.0,0,1,+,13.0,1,0,0
2018-02-06 23:51:00,2018-02-07 00:00:00,30814.0,30848.0,30805.0,30805.0,1256.0,0,9,+,43.0,2,0,0
2018-02-07 00:00:00,2018-02-07 00:04:00,30805.0,30819.0,30792.0,30792.0,488.0,1,4,-,27.0,1,0,0
2018-02-07 00:04:00,2018-02-07 00:05:00,30792.0,30825.0,30792.0,30825.0,204.0,0,1,+,33.0,1,0,0
2018-02-07 00:05:00,2018-02-07 00:09:00,30825.0,30825.0,30779.0,30779.0,435.0,1,4,-,46.0,1,0,0
2018-02-07 00:09:00,2018-02-07 00:16:00,30779.0,30810.0,30752.0,30810.0,660.0,0,7,+,58.0,1,1,0
2018-02-07 00:16:00,2018-02-07 00:31:00,30810.0,30852.0,30755.0,30755.0,1324.0,1,15,-,97.0,3,0,1
2018-02-07 00:31:00,2018-02-07 00:32:00,30755.0,30797.0,30755.0,30797.0,153.0,0,1,+,42.0,1,1,0
2018-02-07 00:32:00,2018-02-07 00:33:00,30797.0,30797.0,30777.0,30777.0,64.0,1,1,-,20.0,1,0,0
2018-02-07 00:33:00,2018-02-07 00:45:00,30777.0,30835.0,30760.0,30835.0,637.0,0,12,+,75.0,2,1,0
2018-02-07 00:45:00,2018-02-07 10:18:00,30835.0,31355.0,30818.0,31277.0,51280.0,1,78,+,537.0,4,7,5
2018-02-07 10:18:00,2018-02-07 13:10:00,31277.0,31277.0,30808.0,30912.0,65083.0,0,112,-,469.0,14,3,12
2018-02-07 13:10:00,2018-02-07 13:15:00,30912.0,30912.0,30870.0,30870.0,2114.0,1,5,-,42.0,1,0,0
2018-02-07 13:15:00,2018-02-07 13:18:00,30870.0,30886.0,30857.0,30886.0,1034.0,0,3,+,29.0,2,0,0
2018-02-07 13:18:00,2018-02-07 13:19:00,30886.0,30886.0,30876.0,30876.0,348.0,1,1,-,10.0,1,0,0
2018-02-07 13:19:00,2018-02-07 15:12:00,30876.0,30876.0,30216.0,30393.0,80722.0,0,113,-,660.0,14,8,10
2018-02-07 15:12:00,2018-02-07 15:19:00,30393.0,30428.0,30329.0,30329.0,3662.0,1,7,-,99.0,1,0,1
2018-02-07 15:19:00,2018-02-07 15:23:00,30329.0,30406.0,30329.0,30406.0,1962.0,0,4,+,77.0,3,0,0
2018-02-07 15:23:00,2018-02-07 15:33:00,30406.0,30442.0,30370.0,30370.0,4061.0,1,10,-,72.0,2,0,1
2018-02-07 15:33:00,2018-02-07 15:40:00,30370.0,30395.0,30343.0,30395.0,2510.0,0,7,+,52.0,1,0,0
2018-02-07 15:40:00,2018-02-07 15:44:00,30395.0,30410.0,30367.0,30367.0,1180.0,1,4,-,43.0,3,0,0
2018-02-07 15:44:00,2018-02-07 17:29:00,30367.0,30367.0,30091.0,30217.0,25217.0,0,60,-,276.0,4,4,2
2018-02-07 17:29:00,2018-02-07 17:53:00,30217.0,30262.0,30185.0,30185.0,2485.0,1,24,+,77.0,4,0,0
2018-02-07 17:53:00,2018-02-07 18:12:00,30185.0,30218.0,30140.0,30218.0,1587.0,0,19,+,78.0,2,0,1
2018-02-07 18:12:00,2018-02-07 18:18:00,30218.0,30226.0,30209.0,30209.0,292.0,1,6,-,17.0,1,0,0
2018-02-07 18:18:00,2018-02-07 18:19:00,30209.0,30215.0,30209.0,30215.0,29.0,0,1,+,6.0,1,0,0
2018-02-07 18:19:00,2018-02-07 18:22:00,30215.0,30216.0,30192.0,30192.0,236.0,1,3,-,24.0,2,0,1
2018-02-07 18:22:00,2018-02-07 19:00:00,30192.0,30192.0,30126.0,30175.0,2428.0,0,38,-,66.0,4,3,2
2018-02-07 19:00:00,2018-02-07 21:05:00,30175.0,30505.0,30169.0,30388.0,13872.0,1,125,+,336.0,10,17,8
2018-02-07 21:05:00,2018-02-07 21:11:00,30388.0,30404.0,30378.0,30404.0,628.0,0,6,+,26.0,1,0,0
2018-02-07 21:11:00,2018-02-07 21:27:00,30404.0,30500.0,30404.0,30410.0,2033.0,1,16,-,96.0,3,1,1
2018-02-07 21:27:00,2018-02-07 21:29:00,30410.0,30428.0,30403.0,30428.0,214.0,0,2,+,25.0,1,0,0
2018-02-07 21:29:00,2018-02-07 21:31:00,30428.0,30428.0,30419.0,30419.0,188.0,1,2,-,9.0,1,0,0
2018-02-07 21:31:00,2018-02-07 21:40:00,30419.0,30435.0,30371.0,30435.0,1141.0,0,9,+,64.0,2,0,1
2018-02-07 21:40:00,2018-02-07 21:42:00,30435.0,30435.0,30425.0,30425.0,212.0,1,2,-,10.0,1,0,0
2018-02-07 21:42:00,2018-02-07 21:43:00,30425.0,30432.0,30425.0,30432.0,69.0,0,1,+,7.0,1,0,0
2018-02-07 21:43:00,2018-02-07 21:45:00,30432.0,30432.0,30413.0,30413.0,140.0,1,2,-,19.0,1,0,0
2018-02-07 21:45:00,2018-02-07 22:10:00,30413.0,30414.0,30329.0,30400.0,2796.0,0,25,-,85.0,3,1,1
2018-02-07 22:10:00,2018-02-07 22:13:00,30400.0,30420.0,30396.0,30396.0,471.0,1,3,+,24.0,1,0,1
2018-02-07 22:13:00,2018-02-07 22:21:00,30396.0,30402.0,30361.0,30402.0,790.0,0,8,+,41.0,3,0,0
2018-02-07 22:21:00,2018-02-07 23:36:00,30402.0,30722.0,30388.0,30603.0,15325.0,1,75,+,334.0,6,8,3
2018-02-07 23:36:00,2018-02-07 23:37:00,30603.0,30606.0,30603.0,30606.0,124.0,0,1,+,3.0,1,0,0
2018-02-07 23:37:00,2018-02-08 00:00:00,30606.0,30714.0,30606.0,30686.0,2634.0,0,23,+,108.0,3,1,1
2018-02-08 00:00:00,2018-02-08 00:30:00,30686.0,30788.0,30686.0,30691.0,2585.0,1,30,-,102.0,3,3,4
2018-02-08 00:30:00,2018-02-08 00:43:00,30691.0,30724.0,30665.0,30724.0,970.0,0,13,+,59.0,2,1,0
2018-02-08 00:43:00,2018-02-08 00:50:00,30724.0,30741.0,30721.0,30721.0,494.0,1,7,-,20.0,1,0,0
2018-02-08 00:50:00,2018-02-08 00:51:00,30721.0,30748.0,30721.0,30748.0,54.0,0,1,+,27.0,1,0,0
2018-02-08 00:51:00,2018-02-08 00:54:00,30748.0,30748.0,30711.0,30711.0,124.0,1,3,-,37.0,1,0,1
2018-02-08 00:54:00,2018-02-08 00:59:00,30711.0,30728.0,30693.0,30728.0,232.0,0,5,+,35.0,2,1,0
2018-02-08 00:59:00,2018-02-08 09:15:00,30728.0,30728.0,30469.0,30469.0,1202.0,1,1,-,259.0,1,0,0
2018-02-08 09:15:00,2018-02-08 09:52:00,30469.0,30550.0,30284.0,30550.0,30343.0,0,37,+,266.0,4,6,5
2018-02-08 09:52:00,2018-02-08 09:54:00,30550.0,30562.0,30516.0,30516.0,1906.0,1,2,-,46.0,1,0,1
2018-02-08 09:54:00,2018-02-08 09:56:00,30516.0,30536.0,30505.0,30536.0,1376.0,0,2,+,31.0,1,0,0
2018-02-08 09:56:00,2018-02-08 10:15:00,30536.0,30642.0,30454.0,30454.0,12877.0,1,19,+,188.0,2,1,1
2018-02-08 10:15:00,2018-02-08 10:36:00,30454.0,30476.0,30351.0,30476.0,13369.0,0,21,+,125.0,4,0,1
2018-02-08 10:36:00,2018-02-08 10:45:00,30476.0,30543.0,30466.0,30466.0,4621.0,1,9,+,77.0,1,0,0
2018-02-08 10:45:00,2018-02-08 10:47:00,30466.0,30494.0,30453.0,30494.0,1074.0,0,2,+,41.0,3,0,0
2018-02-08 10:47:00,2018-02-08 10:48:00,30494.0,30494.0,30471.0,30471.0,590.0,1,1,-,23.0,2,0,0
2018-02-08 10:48:00,2018-02-08 10:52:00,30471.0,30497.0,30471.0,30497.0,1078.0,0,4,+,26.0,1,0,0
2018-02-08 10:52:00,2018-02-08 10:54:00,30497.0,30501.0,30455.0,30455.0,971.0,1,2,-,46.0,3,0,1
2018-02-08 10:54:00,2018-02-08 13:01:00,30455.0,30455.0,30180.0,30315.0,29352.0,0,67,-,275.0,6,4,1
2018-02-08 13:01:00,2018-02-08 13:52:00,30315.0,30542.0,30315.0,30423.0,27781.0,1,51,-,227.0,8,3,5
2018-02-08 13:52:00,2018-02-08 13:53:00,30423.0,30430.0,30423.0,30430.0,310.0,0,1,+,7.0,1,0,0
2018-02-08 13:53:00,2018-02-08 13:59:00,30430.0,30493.0,30430.0,30440.0,2389.0,1,6,-,63.0,3,1,0
2018-02-08 13:59:00,2018-02-08 14:34:00,30440.0,30440.0,30286.0,30434.0,16916.0,0,35,-,154.0,4,4,3
2018-02-08 14:34:00,2018-02-08 14:37:00,30434.0,30434.0,30400.0,30400.0,977.0,1,3,-,34.0,1,0,0
2018-02-08 14:37:00,2018-02-08 14:46:00,30400.0,30403.0,30338.0,30403.0,3246.0,0,9,+,65.0,2,1,1
